STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/3/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,30,",,W",17.8,",,W",180,",,W",210,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/4/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",17.8,",,W",190,",,W",180,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/5/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,30,",,W",17.2,",,W",200,",,W",220,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/6/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",19.4,",,W",210,",,W",220,",,W",5.4,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/7/2024,2,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",19.4,",,W",210,",,W",190,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/8/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,27.8,",,W",18.9,",,W",200,",,W",200,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/9/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,30.6,",,W",19.4,",,W",190,",,W",180,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/10/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",18.3,",,W",200,",,W",210,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/11/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,31.7,",,W",18.3,",,W",220,",,W",220,",,W",5.4,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/12/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,26.7,",,W",18.3,",,W",220,",,W",210,",,W",6.3,",,W",8.5,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/13/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",19.4,",,W",200,",,W",190,",,W",5.8,",,W",8.1,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/14/2024,2,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",19.4,",,W",200,",,W",200,",,W",5.8,",,W",7.2,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/15/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",18.9,",,W",180,",,W",220,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/16/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",18.9,",,W",220,",,W",220,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/17/2024,2.2,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",19.4,",,W",210,",,W",210,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/18/2024,2,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",19.4,",,W",180,",,W",190,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/19/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,30,",,W",18.9,",,W",200,",,W",200,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/20/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,32.2,",,W",18.3,",,W",200,",,W",180,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/21/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",19.4,",,W",190,",,W",190,",,W",5.4,",,W",7.2,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/22/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",19.4,",,W",160,",,W",210,",,W",5.4,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/23/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,32.2,",,W",20.6,",,W",190,",,W",190,",,W",5.8,",,W",7.2,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/24/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,33.9,",,W",21.1,",,W",280,",,W",180,",,W",4.5,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/25/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,35,",,W",21.1,",,W",290,",,W",280,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/26/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",19.4,",,W",170,",,W",200,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/27/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",17.8,",,W",200,",,W",190,",,W",4.5,",,W",7.6,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/28/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",17.2,",,W",200,",,W",220,",,W",4.5,",,W",7.2,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/29/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,30,",,W",16.1,",,W",200,",,W",210,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/30/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",16.1,",,W",190,",,W",200,",,W",5.4,",,W",6.3,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,7/31/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",16.1,",,W",180,",,W",170,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/1/2024,1,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",17.8,",,W",160,",,W",160,",,W",5.4,",,W",7.2,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/2/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,33.9,",,W",19.4,",,W",190,",,W",190,",,W",4.5,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/3/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,34.4,",,W",19.4,",,W",260,",,W",250,",,W",4.5,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/4/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,34.4,",,W",19.4,",,W",300,",,W",230,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/5/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,36.1,",,W",19.4,",,W",150,",,W",220,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/6/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,30.6,",,W",20,",,W",190,",,W",180,",,W",5.4,",,W",7.6,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/7/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",20,",,W",190,",,W",210,",,W",5.4,",,W",7.2,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/8/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",19.4,",,W",220,",,W",200,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/9/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,30.6,",,W",18.9,",,W",190,",,W",220,",,W",4.5,",,W",7.2,",,W",,,,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/10/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,33.3,",,W",18.3,",,W",200,",,W",200,",,W",5.8,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/11/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,31.7,",,W",20,",,W",190,",,W",210,",,W",5.8,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/12/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",20.6,",,W",190,",,W",170,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/13/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",19.4,",,W",180,",,W",240,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/14/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",19.4,",,W",220,",,W",220,",,W",5.4,",,W",7.2,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/15/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,32.8,",,W",19.4,",,W",190,",,W",180,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/16/2024,2.1,",,W",,,,,,,0,",,W",,,,,,,30.6,",,W",20.6,",,W",210,",,W",220,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/17/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,27.2,",,W",20.6,",,W",210,",,W",270,",,W",5.4,",,W",8.1,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/18/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",20.6,",,W",190,",,W",190,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/19/2024,1,",,W",,,,,,,0,",,W",,,,,,,34.4,",,W",18.3,",,W",280,",,W",210,",,W",4.5,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/20/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,35.6,",,W",18.3,",,W",280,",,W",210,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/21/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,32.8,",,W",18.9,",,W",190,",,W",220,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/22/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",20,",,W",170,",,W",250,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/23/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,27.8,",,W",18.9,",,W",190,",,W",200,",,W",5.8,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/24/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,27.8,",,W",17.8,",,W",200,",,W",200,",,W",5.8,",,W",8.1,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/25/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",17.2,",,W",210,",,W",280,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/26/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",17.8,",,W",190,",,W",190,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/27/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",18.3,",,W",190,",,W",210,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/28/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,28.3,",,W",18.3,",,W",210,",,W",210,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/29/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,27.8,",,W",17.8,",,W",180,",,W",220,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/30/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,27.2,",,W",17.2,",,W",190,",,W",190,",,W",6.3,",,W",8.1,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,8/31/2024,1.1,",,W",,,,,1342,",,W",0,",,W",,,,,,,29.4,",,W",18.3,",,W",210,",,W",190,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/1/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,28.9,",,W",18.9,",,W",200,",,W",210,",,W",5.4,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/2/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,31.7,",,W",20,",,W",190,",,W",190,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/3/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,33.9,",,W",19.4,",,W",220,",,W",230,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/4/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,36.7,",,W",19.4,",,W",260,",,W",280,",,W",4.5,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/5/2024,1.2,",,W",,,,,,,0,",,W",,,,,,,40.6,",,W",21.1,",,W",290,",,W",290,",,W",4.5,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/6/2024,1.6,",,W",,,,,,,0,",,W",,,,,,,45,",,W",23.3,",,W",200,",,W",200,",,W",6.3,",,W",8.1,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/7/2024,0.9,",,W",,,,,,,0,",,W",,,,,,,37.8,",,W",22.8,",,W",160,",,W",180,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/8/2024,1,",,W",,,,,,,0,",,W",,,,,,,42.2,",,W",22.8,",,W",220,",,W",220,",,W",4.5,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/9/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,40,",,W",23.3,",,W",280,",,W",260,",,W",5.8,",,W",7.6,",,W",,,,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/10/2024,1.8,",,W",,,,,,,0,",,W",,,,,,,33.3,",,W",18.9,",,W",200,",,W",220,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/11/2024,2.2,",,W",,,,,,,0,",,W",,,,,,,26.7,",,W",16.7,",,W",220,",,W",210,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/12/2024,1.9,",,W",,,,,,,0,",,W",,,,,,,25.6,",,W",17.8,",,W",220,",,W",140,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/13/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,26.7,",,W",19.4,",,W",210,",,W",210,",,W",4.5,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/14/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,26.7,",,W",18.9,",,W",210,",,W",190,",,W",5.4,",,W",6.7,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/15/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,26.1,",,W",18.9,",,W",210,",,W",210,",,W",5.4,",,W",8.1,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/16/2024,2.3,",,W",,,,,,,0,"T,,W",,,,,,,23.9,",,W",16.7,",,W",190,",,W",210,",,W",5.8,",,W",8.5,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/17/2024,1.5,",,W",,,,,,,0,",,W",,,,,,,24.4,",,W",15,",,W",190,",,W",210,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/18/2024,1.7,",,W",,,,,,,0,",,W",,,,,,,24.4,",,W",15,",,W",190,",,W",210,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/19/2024,1.4,",,W",,,,,,,0,"T,,W",,,,,,,24.4,",,W",17.2,",,W",200,",,W",220,",,W",5.4,",,W",6.7,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/20/2024,1.2,",,W",,,,,,,0,",,W",,,,,,,25,",,W",17.2,",,W",200,",,W",190,",,W",5.4,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/21/2024,1,",,W",,,,,,,0,",,W",,,,,,,24.4,",,W",17.2,",,W",200,",,W",220,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/22/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,27.2,",,W",16.7,",,W",200,",,W",210,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/23/2024,1.2,",,W",,,,,,,0,",,W",,,,,,,27.8,",,W",16.7,",,W",210,",,W",220,",,W",4,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/24/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,27.2,",,W",17.2,",,W",210,",,W",210,",,W",5.4,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/25/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,25.6,",,W",16.7,",,W",270,",,W",290,",,W",4,",,W",5.8,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/26/2024,1.3,",,1",,,,,1352,",,W",0,",,W",,,,,,,25.6,",,W",15,",,W",190,",,W",170,",,W",4.5,",,W",6.3,",,W",,,,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/27/2024,1.2,",,W",,,,,1354,",,W",0,",,W",,,,,,,25.6,",,W",15.6,",,W",200,",,W",220,",,W",4.5,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/28/2024,1.3,",,W",,,,,1322,",,W",0,",,W",,,,,,,26.1,",,W",15.6,",,W",180,",,W",200,",,W",4.5,",,W",6.7,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/29/2024,0.9,",,W",,,,,1133,",,W",0,",,W",,,,,,,27.2,",,W",15,",,W",200,",,W",220,",,W",4,",,W",5.4,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,9/30/2024,0.9,",,W",,,,,1312,",,W",0,",,W",,,,,,,29.4,",,W",13.9,",,W",200,",,W",220,",,W",4.5,",,W",5.4,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,10/1/2024,0.8,",,W",,,,,,,0,",,W",,,,,,,32.2,",,W",16.1,",,W",200,",,W",220,",,W",4,",,W",5.4,",,W",1,",,W",1,",,W",,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,10/2/2024,1.1,",,W",,,,,,,0,",,W",,,,,,,30,",,W",16.1,",,W",150,",,W",200,",,W",3.6,",,W",4.9,",,W",1,",,W",,,,,,,,,,,,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,10/3/2024,1.3,",,W",,,,,,,0,",,W",,,,,,,27.2,",,W",16.7,",,W",190,",,W",210,",,W",3.6,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,10/4/2024,1.4,",,W",,,,,,,0,",,W",,,,,,,31.1,",,W",18.3,",,W",210,",,W",220,",,W",5.4,",,W",6.3,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00003166,"FULLERTON MUNICIPAL AIRPORT, CA US",33.87154,-117.98561,26.3,10/5/2024,1.1,",,W",,,,,,,0,",,W",,,,,,,29.4,",,W",18.3,",,W",210,",,W",220,",,W",4.5,",,W",5.8,",,W",1,",,W",,,,,,,,,1,",,W",,
