DATE,TAVG,TMAX,TMIN,AWND,PRCP
12/8/2021,,20.6,9.4,1.1,0.0
12/9/2021,,15.6,7.8,1.4,0.3
12/10/2021,,17.8,6.1,1.4,0.0
12/11/2021,,20.6,6.1,1.7,0.0
12/12/2021,,19.4,4.4,1.0,0.0
12/13/2021,,15.6,6.7,1.7,0.5
12/14/2021,,15.0,,3.3,29.2
12/15/2021,,15.0,,0.8,0.0
12/16/2021,,15.6,3.3,1.4,1.5
12/17/2021,,20.6,7.2,0.6,0.0
12/18/2021,,21.7,3.3,0.5,0.0
12/19/2021,,18.9,3.9,1.0,0.0
12/20/2021,,19.4,3.9,0.2,0.0
12/21/2021,,20.6,8.9,0.6,0.0
12/22/2021,,20.0,7.2,0.5,0.0
12/23/2021,,15.0,12.2,3.2,33.8
12/24/2021,,16.7,11.1,1.7,13.0
12/25/2021,,15.0,9.4,1.5,6.4
12/26/2021,,15.6,7.2,1.5,1.8
12/27/2021,,13.9,5.6,2.1,3.3
12/28/2021,,13.3,6.7,1.7,0.0
12/29/2021,,13.3,6.1,3.0,13.5
12/30/2021,,13.9,9.4,2.8,21.6
12/31/2021,,16.7,7.2,1.5,0.0
1/1/2022,,18.3,7.2,1.4,0.0
1/2/2022,,20.0,4.4,1.4,0.0
1/3/2022,,18.9,2.8,0.7,0.0
1/4/2022,,18.3,5.0,0.8,0.0
1/5/2022,,21.7,5.6,0.4,0.0
1/6/2022,,22.2,6.7,0.4,0.0
1/7/2022,,13.3,7.2,1.4,0.0
1/8/2022,,18.3,9.4,0.7,0.0
1/9/2022,,25.6,5.6,1.7,0.0
1/10/2022,,23.9,8.9,3.7,0.0
1/11/2022,,27.2,9.4,2.8,0.0
1/12/2022,,26.1,8.3,0.7,0.0
1/13/2022,,21.1,12.2,0.5,0.0
1/14/2022,,25.0,9.4,0.8,0.0
1/15/2022,,21.7,15.6,2.5,0.0
1/16/2022,,24.4,13.3,1.5,0.0
1/17/2022,,19.4,14.4,0.5,1.0
1/18/2022,,18.3,12.8,1.1,0.0
1/19/2022,,18.9,10.0,0.9,0.0
1/20/2022,,25.6,7.8,1.0,0.0
1/21/2022,,22.2,7.2,1.7,0.0
1/22/2022,,22.8,9.4,1.6,0.0
1/23/2022,,25.0,8.9,1.3,0.0
1/24/2022,,21.1,6.7,0.8,0.0
1/25/2022,,19.4,7.2,0.9,0.0
1/26/2022,,23.3,7.2,0.5,0.0
1/27/2022,,22.8,5.6,0.6,0.0
1/28/2022,,23.3,8.3,5.1,0.0
1/29/2022,,20.0,8.3,0.9,0.0
1/30/2022,,20.6,5.6,1.5,0.0
1/31/2022,,17.8,5.6,0.3,0.0
2/1/2022,,17.8,9.4,1.5,0.0
2/2/2022,,19.4,5.6,2.5,0.0
2/3/2022,,20.0,3.9,1.2,0.0
2/4/2022,,22.2,5.6,3.0,0.0
2/5/2022,,23.3,5.6,1.0,0.0
2/6/2022,,27.2,5.0,1.4,0.0
2/7/2022,,27.2,7.8,0.9,0.0
2/8/2022,,28.3,7.2,0.7,0.0
2/9/2022,,31.1,9.4,0.9,0.0
2/10/2022,,31.1,12.2,1.8,0.0
2/11/2022,,30.6,10.6,1.1,0.0
2/12/2022,,32.8,10.0,1.4,0.0
2/13/2022,,31.7,11.1,1.2,0.0
2/14/2022,,24.4,10.0,1.7,0.0
2/15/2022,,17.2,7.8,3.3,3.3
2/16/2022,,17.8,6.1,2.2,0.0
2/17/2022,,23.9,7.8,2.4,0.0
2/18/2022,,23.3,5.6,0.9,0.0
2/19/2022,,25.0,6.1,1.3,0.0
2/20/2022,,19.4,9.4,1.6,0.0
2/21/2022,,17.2,12.2,1.9,0.0
2/22/2022,,16.7,8.3,2.6,1.0
2/23/2022,,15.6,6.1,1.7,0.8
2/24/2022,,17.2,2.8,1.1,0.0
2/25/2022,,18.9,3.3,1.2,0.0
2/26/2022,,23.3,3.9,1.2,0.0
2/27/2022,,27.2,5.6,2.0,0.0
2/28/2022,,30.0,7.2,1.0,0.0
3/1/2022,,31.1,8.9,1.0,0.0
3/2/2022,,27.2,9.4,1.2,0.0
3/3/2022,,19.4,8.9,2.2,0.0
3/4/2022,,18.9,11.1,2.1,0.0
3/5/2022,,15.6,8.9,3.5,0.0
3/6/2022,,17.2,5.6,1.7,0.0
3/7/2022,,23.3,5.0,0.9,0.0
3/8/2022,,23.3,6.1,1.3,0.0
3/9/2022,,20.0,8.9,2.6,0.0
3/10/2022,,20.0,11.1,1.7,0.0
3/11/2022,,25.0,8.3,1.7,0.0
3/12/2022,,26.7,7.2,1.5,0.0
3/13/2022,,21.1,9.4,2.4,0.0
3/14/2022,,25.0,10.0,1.0,0.0
3/15/2022,,25.0,10.6,1.3,0.0
3/16/2022,,24.4,13.9,2.4,0.0
3/17/2022,,29.4,11.1,1.3,0.0
3/18/2022,,26.1,10.6,1.4,0.0
3/19/2022,,21.1,13.3,2.4,3.0
3/20/2022,,23.3,12.2,2.5,0.3
3/21/2022,,25.0,11.1,2.0,0.0
3/22/2022,,30.6,11.1,1.3,0.0
3/23/2022,,31.1,12.8,1.3,0.0
3/24/2022,,30.0,12.8,0.9,0.0
3/25/2022,,26.7,11.7,1.2,0.0
3/26/2022,,23.3,13.3,1.9,0.0
3/27/2022,,21.1,14.4,2.3,0.0
3/28/2022,,18.3,12.8,3.4,12.7
3/29/2022,,20.0,10.6,1.2,0.0
3/30/2022,,21.7,11.7,2.2,0.0
3/31/2022,,18.3,14.4,2.0,0.0
4/1/2022,,22.8,12.2,1.6,0.0
4/2/2022,,19.4,12.8,1.7,0.0
4/3/2022,,20.6,13.9,1.9,0.0
4/4/2022,,22.8,12.8,1.3,0.0
4/5/2022,,23.9,11.7,1.3,0.0
4/6/2022,,31.7,13.3,1.2,0.0
4/7/2022,,38.3,13.3,1.4,0.0
4/8/2022,,38.9,17.8,2.5,0.0
4/9/2022,,27.8,16.7,2.6,0.0
4/10/2022,,21.7,16.7,3.0,0.0
4/11/2022,,21.7,13.3,3.4,0.0
4/12/2022,,22.2,11.7,3.8,0.0
4/13/2022,,22.8,7.2,1.8,0.0
4/14/2022,,22.8,10.0,1.8,0.0
4/15/2022,,22.8,12.8,1.9,0.0
4/16/2022,,22.2,13.9,2.2,0.0
4/17/2022,,23.9,13.9,1.4,0.0
4/18/2022,,25.0,12.8,1.2,0.0
4/19/2022,,23.9,15.0,2.4,0.0
4/20/2022,,20.6,12.8,3.0,0.0
4/21/2022,,22.2,10.6,2.6,0.0
4/22/2022,,20.0,12.8,3.2,4.1
4/23/2022,,26.7,12.2,2.1,0.0
4/24/2022,,31.7,11.7,1.5,0.0
4/25/2022,,31.7,12.8,2.2,0.0
4/26/2022,,27.2,14.4,2.2,0.0
4/27/2022,,22.8,13.9,2.6,0.0
4/28/2022,,21.1,13.9,2.5,0.0
4/29/2022,,23.3,13.3,1.5,0.0
4/30/2022,,26.7,12.2,1.8,0.0
5/1/2022,,22.2,13.3,2.3,0.0
5/2/2022,,23.3,15.6,2.2,0.0
5/3/2022,,21.7,15.0,1.9,0.0
5/4/2022,,26.1,13.3,1.6,0.0
5/5/2022,,27.8,15.0,1.8,0.0
5/6/2022,,24.4,12.8,2.3,0.0
5/7/2022,,23.9,16.1,3.0,0.0
5/8/2022,,21.7,14.4,3.2,0.0
5/9/2022,,20.6,11.7,2.2,0.0
5/10/2022,,22.2,10.6,2.2,0.0
5/11/2022,,21.7,10.6,2.3,0.0
5/12/2022,,29.4,10.0,1.8,0.0
5/13/2022,,32.8,12.8,1.4,0.0
5/14/2022,,33.9,15.0,1.6,0.0
5/15/2022,,27.8,15.0,1.8,0.0
5/16/2022,,23.3,15.6,2.6,0.0
5/17/2022,,22.2,15.6,2.4,0.0
5/18/2022,,23.9,16.1,2.1,0.0
5/19/2022,,19.4,15.0,2.1,0.0
5/20/2022,,20.0,15.0,3.1,0.0
5/21/2022,,22.8,16.1,2.5,0.0
5/22/2022,,24.4,13.9,1.7,0.0
5/23/2022,,21.7,15.6,2.2,0.0
5/24/2022,,23.3,15.6,1.8,0.0
5/25/2022,,23.3,15.0,1.9,0.0
5/26/2022,,23.9,16.1,2.0,0.0
5/27/2022,,23.9,16.1,1.9,0.0
5/28/2022,,21.1,15.6,2.2,0.0
5/29/2022,,23.3,16.1,2.7,0.0
5/30/2022,,23.9,16.1,2.2,0.0
5/31/2022,,24.4,13.9,1.7,0.0
6/1/2022,,27.2,15.6,2.0,0.0
6/2/2022,,25.6,15.6,2.2,0.0
6/3/2022,,25.0,16.1,1.9,0.0
6/4/2022,,23.9,17.2,2.3,0.0
6/5/2022,,25.6,17.2,2.0,0.0
6/6/2022,,26.7,17.2,2.3,0.0
6/7/2022,,26.1,18.3,2.1,0.0
6/8/2022,,26.1,17.8,2.2,0.0
6/9/2022,,27.2,17.8,2.1,0.0
6/10/2022,,28.3,17.2,2.0,0.0
6/11/2022,,28.9,17.8,1.9,0.0
6/12/2022,,26.1,17.2,2.3,0.0
6/13/2022,,26.1,17.8,1.9,0.0
6/14/2022,,26.7,18.3,2.6,0.0
6/15/2022,,27.2,17.8,2.0,0.0
6/16/2022,,26.7,18.9,2.2,0.0
6/17/2022,,25.6,17.8,2.6,0.0
6/18/2022,,25.0,16.1,2.4,0.0
6/19/2022,,27.2,16.1,2.2,0.0
6/20/2022,,36.1,15.6,1.7,0.0
6/21/2022,,30.0,17.8,1.7,0.0
6/22/2022,,32.8,18.9,1.7,2.5
6/23/2022,,33.9,18.3,1.7,0.0
6/24/2022,,33.9,17.2,1.8,0.0
6/25/2022,,32.2,16.1,1.6,0.0
6/26/2022,,30.0,15.0,2.2,0.0
6/27/2022,,33.3,17.2,1.6,0.0
6/28/2022,,31.7,18.9,1.6,0.0
6/29/2022,,29.4,18.9,1.9,0.0
6/30/2022,,30.0,18.3,1.7,0.0
7/1/2022,,28.9,17.8,1.9,0.0
7/2/2022,,26.7,17.8,2.3,0.0
7/3/2022,,25.6,17.8,2.8,0.0
7/4/2022,,26.1,16.7,1.8,0.0
7/5/2022,,27.8,17.8,2.0,0.0
7/6/2022,,27.8,18.3,1.6,0.0
7/7/2022,,28.3,16.7,2.1,0.0
7/8/2022,,27.8,16.7,1.8,0.0
7/9/2022,,31.1,17.2,1.7,0.0
7/10/2022,,28.9,16.1,1.7,0.0
7/11/2022,,26.1,17.2,2.3,0.0
7/12/2022,,25.0,16.7,2.2,0.0
7/13/2022,,28.9,17.8,1.6,0.0
7/14/2022,,25.6,17.8,1.8,0.0
7/15/2022,,28.3,17.2,2.2,0.0
7/16/2022,,28.3,17.2,1.9,0.0
7/17/2022,,29.4,17.2,2.1,0.0
7/18/2022,,30.0,20.0,2.1,0.0
7/19/2022,,32.2,18.3,1.8,0.0
7/20/2022,,32.2,19.4,1.5,0.0
7/21/2022,,29.4,18.9,1.8,0.0
7/22/2022,,29.4,17.8,2.1,0.0
7/23/2022,,27.8,19.4,2.6,0.0
7/24/2022,,27.8,19.4,2.3,0.0
7/25/2022,,27.8,19.4,2.1,0.0
7/26/2022,,29.4,18.3,1.8,0.0
7/27/2022,,30.0,17.2,1.4,0.0
7/28/2022,,29.4,17.8,1.8,0.0
7/29/2022,,28.3,18.3,2.2,0.0
7/30/2022,,31.7,18.9,2.0,0.0
7/31/2022,,31.1,21.1,1.6,0.0
8/1/2022,,33.9,21.1,1.6,0.0
8/2/2022,,32.2,20.6,1.6,0.0
8/3/2022,,29.4,20.6,1.7,0.0
8/4/2022,,30.0,20.0,1.4,0.0
8/5/2022,,33.3,21.1,1.6,0.0
8/6/2022,,33.9,19.4,1.5,0.0
8/7/2022,,33.3,18.9,1.5,0.0
8/8/2022,,31.7,20.6,1.5,0.0
8/9/2022,,35.0,22.2,1.9,0.0
8/10/2022,,35.0,22.2,1.5,0.0
8/11/2022,,36.7,21.7,1.6,0.0
8/12/2022,,34.4,20.6,1.5,0.0
8/13/2022,,33.9,21.1,1.7,0.0
8/14/2022,,32.8,21.7,1.7,0.0
8/15/2022,,31.7,20.0,1.7,0.0
8/16/2022,,33.9,19.4,1.6,0.0
8/17/2022,,33.9,19.4,1.7,0.0
8/18/2022,,31.7,20.0,1.4,0.0
8/19/2022,,30.6,19.4,2.0,0.0
8/20/2022,,28.3,21.1,2.4,0.0
8/21/2022,,27.2,21.1,1.4,0.0
8/22/2022,,30.0,20.0,1.5,0.0
8/23/2022,,29.4,18.9,1.8,0.0
8/24/2022,,30.0,19.4,1.7,0.0
8/25/2022,,31.1,20.0,1.5,0.0
8/26/2022,,30.6,19.4,1.6,0.0
8/27/2022,,28.3,19.4,2.4,0.0
8/28/2022,,29.4,20.6,1.9,0.0
8/29/2022,,30.0,19.4,1.4,0.0
8/30/2022,,34.4,18.9,1.4,0.0
8/31/2022,,39.4,20.0,1.5,0.0
9/1/2022,,33.9,22.2,1.5,0.0
9/2/2022,,35.6,22.2,1.6,0.0
9/3/2022,,39.4,24.4,1.5,0.0
9/4/2022,,43.9,26.7,2.0,0.0
9/5/2022,,37.8,24.4,1.6,0.0
9/6/2022,,35.6,22.8,1.5,0.0
9/7/2022,,37.2,22.2,1.3,0.0
9/8/2022,,39.4,24.4,1.7,0.0
9/9/2022,,37.2,21.7,2.6,5.8
9/10/2022,,27.8,21.7,0.9,0.0
9/11/2022,,33.9,24.4,1.4,0.0
9/12/2022,,32.8,24.4,1.3,0.0
9/13/2022,,30.0,22.8,2.2,0.0
9/14/2022,,28.3,20.0,2.2,0.0
9/15/2022,,27.8,20.0,1.7,0.0
9/16/2022,,27.8,18.3,1.6,0.0
9/17/2022,,26.1,19.4,2.3,0.0
9/18/2022,,26.1,19.4,2.4,0.0
9/19/2022,,28.3,17.2,1.4,0.0
9/20/2022,,30.0,18.9,1.6,0.0
9/21/2022,,29.4,16.7,1.4,0.0
9/22/2022,,32.2,15.6,1.0,0.0
9/23/2022,,33.3,16.7,0.8,0.0
9/24/2022,,35.0,20.0,1.3,0.0
9/25/2022,,35.0,19.4,1.1,0.0
9/26/2022,,35.0,20.0,1.0,0.0
9/27/2022,,33.9,19.4,1.0,0.0
9/28/2022,,32.2,19.4,,0.0
9/29/2022,,28.3,20.0,1.5,0.0
9/30/2022,,26.1,20.0,1.9,0.0
10/1/2022,,25.6,19.4,1.7,0.0
10/2/2022,,27.8,20.0,1.4,0.0
10/3/2022,,28.3,17.8,0.9,0.0
10/4/2022,,28.3,17.2,1.3,0.0
10/5/2022,,28.9,19.4,1.7,0.0
10/6/2022,,27.2,19.4,1.3,0.0
10/7/2022,,28.9,19.4,1.3,0.0
10/8/2022,,28.9,18.3,1.5,0.0
10/9/2022,,27.2,18.9,1.0,0.0
10/10/2022,,27.2,18.3,1.3,0.0
10/11/2022,,25.6,19.4,1.7,0.0
10/12/2022,,26.7,18.3,1.1,0.5
10/13/2022,,22.8,17.8,0.9,0.0
10/14/2022,,21.1,17.2,1.1,0.8
10/15/2022,,21.7,16.1,1.2,6.4
10/16/2022,,21.1,15.0,0.9,0.0
10/17/2022,,27.2,12.8,0.9,0.0
10/18/2022,,34.4,15.0,0.8,0.0
10/19/2022,,36.7,16.7,1.3,0.0
10/20/2022,,33.9,18.9,1.4,0.0
10/21/2022,,26.1,17.8,1.7,0.0
10/22/2022,,22.2,16.7,2.6,0.5
10/23/2022,,22.2,13.9,1.4,0.0
10/24/2022,,26.7,11.7,1.6,0.0
10/25/2022,,26.1,11.7,1.6,0.0
10/26/2022,,23.9,13.3,1.6,0.0
10/27/2022,,25.0,13.3,1.2,0.0
10/28/2022,,25.6,12.2,1.2,0.0
10/29/2022,,26.7,11.1,1.0,0.0
10/30/2022,,28.3,11.7,1.0,0.0
10/31/2022,,26.7,11.7,1.1,0.0
11/1/2022,,21.7,15.6,2.4,0.0
11/2/2022,,20.0,12.2,2.2,2.8
11/3/2022,,19.4,10.6,2.6,0.0
11/4/2022,,21.1,7.2,1.1,0.0
11/5/2022,,23.3,8.9,1.3,0.0
11/6/2022,,22.8,10.0,0.9,0.0
11/7/2022,,18.9,12.8,2.6,1.5
11/8/2022,,19.4,11.1,3.6,47.0
11/9/2022,,17.8,9.4,1.3,0.0
11/10/2022,,21.7,5.6,0.6,0.0
11/11/2022,,23.9,6.7,1.5,0.0
11/12/2022,,21.7,6.7,1.2,0.0
11/13/2022,,21.1,8.9,1.2,0.0
11/14/2022,,22.2,7.8,0.7,0.0
11/15/2022,,24.4,7.2,1.2,0.0
11/16/2022,,26.1,8.9,2.2,0.0
11/17/2022,,26.1,7.8,1.0,0.0
11/18/2022,,22.2,7.8,1.1,0.0
11/19/2022,,25.0,7.8,3.1,0.0
11/20/2022,,27.2,8.9,1.3,0.0
11/21/2022,,26.7,7.2,0.9,0.0
11/22/2022,,25.0,7.2,0.6,0.0
11/23/2022,,22.8,6.7,0.8,0.0
11/24/2022,,28.3,6.7,1.3,0.0
11/25/2022,,26.1,7.8,0.9,0.0
11/26/2022,,22.8,7.8,1.4,0.0
11/27/2022,,22.8,7.2,1.1,0.0
11/28/2022,,17.8,12.8,2.6,0.0
11/29/2022,,20.0,11.7,1.5,0.0
11/30/2022,,18.9,10.0,1.7,0.0
12/1/2022,,17.2,12.2,1.8,0.0
12/2/2022,,17.8,11.7,1.7,0.8
12/3/2022,,23.3,10.0,0.6,0.3
12/4/2022,,19.4,10.6,0.7,1.5
12/5/2022,,18.3,10.6,1.0,0.3
12/6/2022,,16.7,9.4,2.0,0.0
12/7/2022,,17.8,6.7,1.0,0.3
12/8/2022,,18.9,6.1,0.9,0.0
12/9/2022,,18.3,5.6,1.5,0.0
12/10/2022,,18.9,7.2,1.5,0.0
12/11/2022,,15.6,8.3,3.0,26.2
12/12/2022,,13.3,7.2,1.8,9.9
12/13/2022,,16.7,6.7,1.0,0.0
12/14/2022,,18.3,3.9,0.9,0.0
12/15/2022,,18.3,5.6,0.5,0.0
12/16/2022,,22.2,8.3,2.2,0.0
12/17/2022,,20.6,6.7,1.5,0.0
12/18/2022,,18.3,5.0,1.3,0.0
12/19/2022,,20.6,3.9,0.5,0.0
12/20/2022,,21.7,4.4,0.6,0.0
12/21/2022,,24.4,5.6,0.9,0.0
12/22/2022,,22.2,7.2,0.4,0.0
12/23/2022,,21.7,6.7,0.9,0.0
12/24/2022,,27.8,6.7,0.6,0.0
12/25/2022,,28.3,8.9,0.5,0.0
12/26/2022,,27.8,10.0,0.5,0.0
12/27/2022,,19.4,11.7,1.0,8.1
12/28/2022,,18.3,11.7,0.9,2.0
12/29/2022,,16.1,12.2,1.3,0.5
12/30/2022,,14.4,12.8,0.5,2.5
1/1/2023,,17.2,7.8,1.8,2.0
1/2/2023,,15.0,5.6,1.2,1.0
1/3/2023,,14.4,10.6,3.9,5.1
1/4/2023,,17.2,13.9,3.3,4.8
1/5/2023,,18.3,10.0,3.0,22.1
1/6/2023,,18.9,7.2,0.8,0.0
1/7/2023,,20.0,7.8,0.5,0.0
1/8/2023,,20.6,8.3,1.0,0.0
1/9/2023,,17.2,12.8,3.6,12.2
1/10/2023,,17.2,10.6,3.1,25.1
1/11/2023,,17.8,7.8,0.7,0.0
1/12/2023,,23.9,9.4,1.1,0.0
1/13/2023,,20.6,9.4,0.9,0.0
1/14/2023,,15.0,10.0,2.6,35.1
1/15/2023,,16.7,10.6,2.0,13.5
1/16/2023,,16.7,10.6,3.5,12.7
1/17/2023,,16.7,5.6,1.0,0.0
1/18/2023,,17.2,5.6,1.0,0.0
1/19/2023,,16.1,5.0,1.6,4.1
1/20/2023,,17.8,6.1,0.9,0.0
1/21/2023,,19.4,3.9,0.9,0.0
1/22/2023,,17.8,4.4,1.1,0.0
1/23/2023,,18.9,6.1,1.7,0.0
1/24/2023,,20.6,4.4,0.9,0.0
1/25/2023,,25.0,5.0,1.8,0.0
1/26/2023,,23.9,10.6,4.7,0.0
1/27/2023,,22.2,6.7,1.2,0.0
1/28/2023,,18.9,7.8,2.0,0.0
1/29/2023,,16.7,10.6,2.0,0.0
1/30/2023,,16.7,10.6,1.8,2.5
1/31/2023,,21.1,5.6,0.8,0.0
2/1/2023,,22.2,4.4,1.0,0.0
2/2/2023,,22.2,5.0,0.7,0.0
2/3/2023,,24.4,9.4,1.3,0.0
2/4/2023,,22.8,6.7,0.8,0.0
2/5/2023,,20.6,11.1,1.9,0.5
2/6/2023,,21.7,7.8,1.4,0.0
2/7/2023,,23.9,7.8,1.6,0.0
2/8/2023,,25.6,7.2,0.5,0.0
2/9/2023,,29.4,7.8,1.4,0.0
2/10/2023,,27.2,14.4,2.6,0.0
2/11/2023,,18.3,10.0,2.4,0.0
2/12/2023,,17.8,7.2,1.6,0.0
2/13/2023,,17.8,8.9,1.8,0.0
2/14/2023,,16.7,10.6,3.0,0.0
2/15/2023,,18.3,3.9,1.3,0.0
2/16/2023,,20.6,4.4,2.1,0.0
2/17/2023,,21.7,8.9,2.2,0.0
2/18/2023,,21.7,8.3,1.1,0.0
2/19/2023,,20.0,5.6,1.3,0.0
2/20/2023,,24.4,8.3,1.1,0.0
2/21/2023,,17.8,10.0,1.0,0.0
2/22/2023,,,,,0.0
2/23/2023,,13.9,7.2,2.2,6.9
2/24/2023,,13.9,7.8,6.4,17.0
2/25/2023,,12.2,7.2,3.1,39.9
2/26/2023,,14.4,3.3,1.1,0.8
2/27/2023,,13.3,8.3,1.7,4.6
2/28/2023,,16.7,7.8,2.1,4.8
3/1/2023,,15.0,8.3,4.0,11.2
3/2/2023,,17.2,4.4,1.5,0.0
3/3/2023,,17.8,5.6,1.3,0.0
3/4/2023,,17.2,7.2,2.4,0.0
3/5/2023,,15.0,10.0,1.5,1.0
3/6/2023,,17.2,9.4,1.2,0.0
3/7/2023,,18.3,7.8,1.4,0.0
3/8/2023,,17.8,7.2,1.1,0.0
3/9/2023,,22.2,8.9,1.1,0.0
3/10/2023,,15.0,12.8,2.2,21.1
3/11/2023,,18.9,15.0,1.9,2.8
3/12/2023,,20.0,14.4,1.6,0.0
3/13/2023,,20.6,13.9,1.4,0.0
3/14/2023,,16.1,13.9,2.0,36.8
3/15/2023,,17.8,12.8,2.8,34.5
3/16/2023,,18.3,10.6,1.1,0.0
3/17/2023,,22.8,7.8,1.2,0.0
3/18/2023,,25.6,8.9,2.0,0.0
3/19/2023,,19.4,13.3,2.1,1.3
3/20/2023,,17.8,12.8,2.0,4.3
3/21/2023,,18.3,10.6,4.3,42.2
3/22/2023,,16.7,10.0,2.3,8.1
3/24/2023,,21.7,9.4,2.0,0.0
3/25/2023,,20.0,9.4,2.1,0.0
3/26/2023,,21.7,6.7,1.6,0.0
3/27/2023,,25.0,6.7,2.2,0.0
3/28/2023,,23.9,10.6,1.9,0.0
3/29/2023,,18.3,10.6,2.6,20.8
3/30/2023,,18.3,9.4,2.0,6.1
3/31/2023,,20.6,8.3,1.7,0.0
4/1/2023,,23.9,8.9,1.6,0.0
4/2/2023,,21.1,11.7,2.3,0.0
4/3/2023,,20.6,12.2,3.5,0.0
4/4/2023,,20.6,11.7,3.4,0.0
4/5/2023,,23.3,8.3,1.5,0.0
4/6/2023,,27.2,8.3,1.5,0.0
4/7/2023,,23.3,12.8,2.2,0.0
4/8/2023,,22.8,12.2,2.0,0.0
4/9/2023,,25.6,13.3,1.3,0.0
4/10/2023,,25.0,12.8,1.0,0.0
4/11/2023,,22.2,13.9,1.7,0.0
4/12/2023,,18.3,14.4,1.8,0.0
4/13/2023,,17.2,13.3,2.8,0.0
4/14/2023,,19.4,13.3,2.2,0.0
4/15/2023,,25.0,10.0,1.5,0.0
4/16/2023,,21.7,11.7,1.5,0.0
4/17/2023,,20.6,14.4,2.0,0.0
4/18/2023,,21.1,13.9,2.4,0.0
4/19/2023,,22.2,11.7,2.1,0.0
4/20/2023,,28.9,11.1,1.6,0.0
4/21/2023,,32.2,12.2,1.4,0.0
4/22/2023,,28.9,13.9,1.8,0.0
4/23/2023,,21.7,14.4,1.8,0.0
4/24/2023,,22.2,14.4,1.7,0.0
4/25/2023,,22.8,14.4,1.9,0.0
4/26/2023,,26.7,13.9,1.3,0.0
4/27/2023,,22.8,13.3,1.6,0.0
4/28/2023,,22.8,13.9,2.0,0.0
4/29/2023,,26.1,13.9,1.7,0.0
4/30/2023,,17.8,13.9,1.8,0.0
5/1/2023,,20.6,13.3,3.1,0.8
5/2/2023,,19.4,12.2,2.2,0.0
5/3/2023,,20.0,10.6,2.3,0.0
5/4/2023,,18.9,11.1,2.7,16.8
5/5/2023,,20.0,12.2,2.0,2.3
5/6/2023,,21.1,10.6,2.6,0.0
5/7/2023,,22.2,11.7,1.7,0.0
5/8/2023,,21.7,13.3,2.1,0.0
5/9/2023,,21.1,13.3,1.8,0.0
5/10/2023,,21.1,13.9,2.0,0.0
5/11/2023,,21.7,13.9,1.7,0.0
5/12/2023,,23.9,12.8,1.9,0.0
5/13/2023,,23.9,15.0,2.1,0.0
5/14/2023,,25.0,15.0,1.8,0.0
5/15/2023,,22.2,15.6,1.7,0.0
5/16/2023,,25.0,15.6,1.6,0.0
5/17/2023,,23.3,13.9,1.5,0.0
5/18/2023,,22.8,15.6,1.5,0.0
5/19/2023,,20.6,15.6,1.7,0.0
5/20/2023,,23.9,16.7,2.1,0.0
5/21/2023,,24.4,16.1,2.1,0.0
5/22/2023,,22.2,15.6,1.5,0.0
5/23/2023,,19.4,15.6,1.7,0.3
5/24/2023,,21.1,14.4,2.2,0.0
5/25/2023,,21.1,16.1,2.2,0.0
5/26/2023,,20.0,14.4,1.9,0.5
5/27/2023,,22.2,13.9,1.5,0.0
5/28/2023,,20.6,15.0,1.1,0.0
5/29/2023,,21.1,15.6,2.3,0.0
5/30/2023,,19.4,15.6,1.8,0.0
5/31/2023,,17.8,14.4,1.7,0.3
6/1/2023,,20.6,15.0,1.3,0.0
6/2/2023,,24.4,15.6,1.4,0.0
6/3/2023,,23.9,13.3,2.0,0.0
6/4/2023,,23.3,15.6,1.9,0.0
6/5/2023,,20.0,14.4,2.6,0.0
6/6/2023,,21.1,15.6,1.9,0.0
6/7/2023,,22.2,15.0,1.5,0.0
6/8/2023,,23.9,14.4,1.5,0.0
6/9/2023,,21.7,15.6,1.3,0.0
6/10/2023,,21.7,16.1,1.5,0.0
6/11/2023,,21.7,15.6,2.2,0.0
6/12/2023,,21.7,16.7,1.4,0.0
6/13/2023,,22.8,16.1,1.3,0.0
6/14/2023,,20.0,15.0,0.6,0.0
6/15/2023,,22.8,16.1,1.9,0.0
6/16/2023,,26.7,17.2,1.3,0.0
6/17/2023,,28.3,16.7,2.1,0.0
6/18/2023,,22.8,16.7,1.9,0.0
6/19/2023,,23.3,17.2,1.7,0.0
6/20/2023,,26.1,16.7,1.9,0.0
6/21/2023,,26.7,14.4,2.1,0.0
6/22/2023,,22.8,15.0,2.3,0.0
6/23/2023,,25.6,14.4,2.0,0.0
6/24/2023,,24.4,13.9,2.1,0.0
6/25/2023,,26.1,15.0,1.1,0.0
6/26/2023,,25.0,14.4,2.2,0.0
6/27/2023,,25.0,15.0,1.4,0.0
6/28/2023,,23.9,16.1,2.3,0.0
6/29/2023,,26.7,16.7,1.9,0.0
6/30/2023,,27.8,16.7,1.8,0.0
7/1/2023,,26.7,17.2,1.8,0.0
7/2/2023,,27.8,16.7,1.7,0.0
7/3/2023,,25.6,15.6,1.7,0.0
7/4/2023,,27.2,15.6,2.1,0.0
7/5/2023,,28.3,15.6,1.4,0.0
7/6/2023,,23.9,15.6,2.2,0.0
7/7/2023,,25.0,16.7,1.8,0.0
7/8/2023,,25.6,16.7,2.1,0.0
7/9/2023,,26.1,16.7,1.6,0.0
7/10/2023,,29.4,15.6,1.5,0.0
7/11/2023,,31.7,17.8,1.4,0.0
7/12/2023,,33.9,19.4,1.4,0.0
7/13/2023,,32.8,20.0,1.5,0.0
7/14/2023,,31.7,18.3,1.5,0.0
